"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000048490.9",7310.22708084394,-1.11926785729101,0.211203935485491,5.79384307496291e-08,3.85746675535616e-07
"ENSMUSG00000048497.7",258.788877215634,1.63592654361634,0.655221668578956,0.00294708555773448,0.00869509723483193
"ENSMUSG00000048550.13",234.272650813412,2.3217675073204,2.35090590657831,0.0110650061454854,0.0277085605237299
"ENSMUSG00000048574.9",48.4113313877565,-2.50145574529602,1.98395491719183,0.00811851348182657,0.0212376294828053
"ENSMUSG00000048578.9",9090.08579475984,2.04900453662298,0.200530440382309,2.60327472563177e-25,5.6103080381866e-24
"ENSMUSG00000048581.8",129.689088227094,2.49929287850661,2.4802003247077,0.00914347168400449,0.0235143199914506
"ENSMUSG00000048612.11",931.714467418316,2.59894144382482,0.477331945819763,7.37253293023806e-09,5.54303941501705e-08
"ENSMUSG00000048668.11",2089.30161063566,-2.6623694273953,0.263785760333326,7.87306466726222e-25,1.66913238189681e-23
"ENSMUSG00000048701.9",3584.94237820424,-2.20443139430857,0.310281444417219,2.0848762692353e-13,2.39500544114945e-12
"ENSMUSG00000048720.7",828.478606648644,-1.81225485449718,0.374796246023678,3.05948847237141e-07,1.86042583127568e-06
"ENSMUSG00000048756.7",19039.9297187055,-2.66027553544177,0.181161860869096,1.02598366428313e-49,4.95448778128821e-48
"ENSMUSG00000048758.9",6121.14228734818,0.697487060555135,0.211426099010213,0.0007363100509337,0.00252511452510441
"ENSMUSG00000048763.7",62.8731077655279,8.40929861086041,3.20179178992079,1.42573728406063e-05,6.79886788979356e-05
"ENSMUSG00000048779.4",27.3077986137972,-0.778342884836171,1.55234458837106,0.00067088302691706,0.00231867369983307
"ENSMUSG00000048799.7",1934.67717320991,-0.788264093217566,0.271912771086999,0.00251023270555527,0.00753696045118359
"ENSMUSG00000048833.8",784.187749880832,-0.81802680387751,0.380788021678835,0.0200607958626771,0.0460154247276712
"ENSMUSG00000048852.9",236.648423491038,8.6646495862172,1.47825872566325,1.80354438926437e-09,1.44044183330425e-08
"ENSMUSG00000048865.12",4000.7584455056,1.29720821537573,0.312306014156478,1.33875047793599e-05,6.41927366772495e-05
"ENSMUSG00000048897.11",637.020016302103,1.37874747652977,0.375454921100547,8.71167312541674e-05,0.000360971498199869
