"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000081137.3",24.1809737219797,0.947920406203275,1.76377314247211,0.0178264095471437,0.0389075309121777
"ENSMUSG00000081201.1",39.895394813344,-0.703929415203943,1.43432149567261,0.0025223188265794,0.00688169955929994
"ENSMUSG00000081272.1",816.925203934972,-1.32380849053614,0.632791823884567,0.0114664877180223,0.0265710775294001
"ENSMUSG00000081291.1",141.296602433987,-5.02938219466662,0.984782680465751,1.72007383763084e-08,1.00588836642278e-07
"ENSMUSG00000081382.1",23.9711297739195,0.609432126495167,1.30827295782993,0.0101219440984136,0.0238136095505357
"ENSMUSG00000081400.1",153.020430175271,2.43516972228585,0.859849307279526,0.000512237013280875,0.00162377496670059
"ENSMUSG00000081406.4",19633.4492297574,1.06339779956668,0.187747266392498,8.02981192918606e-09,4.88584182101701e-08
"ENSMUSG00000081485.5",29.2029180482118,0.81699563343941,1.59158064929951,0.00426717439442738,0.0110410911878064
"ENSMUSG00000081516.1",36.9540610484878,-0.349879461799144,1.11023124944756,0.0234419292352211,0.0495295617273986
"ENSMUSG00000081534.2",3825.00828874457,-1.67459955235312,0.266894317477913,9.48140918715319e-11,6.80056929794703e-10
"ENSMUSG00000081603.1",381.668678794806,3.35395816312816,0.589740194749939,1.10911790736208e-09,7.30075268256073e-09
"ENSMUSG00000081620.1",604.445403589153,2.70513926644476,0.598212265500613,6.84634255191017e-07,3.35398670836336e-06
"ENSMUSG00000081633.1",34.4520339252864,-8.87272863475632,3.98446339286255,0.000120018704311311,0.000424284649944236
"ENSMUSG00000081665.1",47.5241165402362,-2.96790581228025,1.54051069970643,0.0026118928835776,0.00709836631044093
"ENSMUSG00000081738.1",132.158165546266,4.74293414227765,1.3927486555788,4.1585954618499e-05,0.000158535799843013
"ENSMUSG00000081811.1",25.5244599519077,-4.6961031977468,2.97737234001778,0.00253006792215704,0.00690031168874166
"ENSMUSG00000081855.4",962.121033907333,1.47474033900538,0.571248529069621,0.00289198954474008,0.00776641652731263
"ENSMUSG00000081865.1",41.7194963149217,2.23863310389557,2.02655019771143,0.0140055563645296,0.031568180429092
"ENSMUSG00000081885.1",179.754575981482,-1.37978818283752,0.663132420786633,0.0109095613767105,0.0254334276268143
"ENSMUSG00000081887.1",71.8814779973278,-2.93562830900363,1.55996602132998,0.0029767410994878,0.00797205727198845
"ENSMUSG00000081895.3",296.938066960554,1.61501052175545,0.752662041560327,0.00708105289208091,0.0173791738444657
"ENSMUSG00000081984.3",234.088405459399,-4.08592892028259,0.901508656397286,3.31786584543669e-07,1.69748358121809e-06
"ENSMUSG00000081999.3",99.4631248693431,3.49396516116895,1.06483590212977,7.22233075340174e-05,0.000264623211725451
"ENSMUSG00000082016.3",87.5749567264145,6.01921627334632,1.54289934707283,1.42281043070585e-05,5.85287110010923e-05
"ENSMUSG00000082035.1",3840.86428706829,1.09097545645808,0.300833375117761,0.000139525456674064,0.000486997507429664
